duration,event
567,0
567,0
125,0
125,0
125,0
125,0
125,0
125,0
125,0
423,0
423,0
456,0
456,0
1351,0
1351,0
3082,0
3082,0
3082,0
3082,0
3082,0
3082,0
3082,0
3082,0
3082,0
3082,0
39,0
1345,0
1345,0
1345,0
1345,0
1345,0
1345,0
1345,0
1345,0
1345,0
1345,0
1345,0
1345,0
1345,0
1345,0
1345,0
1345,0
1345,0
1345,0
1345,0
1345,0
1345,0
1345,0
1345,0
1345,0
1345,0
1345,0
1345,0
1345,0
1345,0
795,0
2136,0
2136,0
2136,0
2136,0
2136,0
2136,0
2136,0
2136,0
2136,0
2136,0
2136,0
2136,0
2136,0
2136,0
2136,0
2136,0
2136,0
2136,0
2136,0
2136,0
2136,0
2136,0
2136,0
2136,0
2136,0
2136,0
2136,0
334,0
14,0
1406,0
1406,0
1406,0
1406,0
1406,0
1406,0
1406,0
1406,0
1406,0
1406,0
1406,0
1406,0
1406,0
1406,0
1406,0
1406,0
1406,0
0,1
0,1
2759,0
2759,0
2759,0
2759,0
2759,0
2759,0
2759,0
2759,0
2759,0
2759,0
2759,0
2759,0
2759,0
2759,0
2759,0
2759,0
2759,0
2759,0
2759,0
2759,0
2759,0
2759,0
2759,0
2759,0
2759,0
2759,0
2759,0
2759,0
2759,0
2759,0
330,0
446,0
446,0
446,0
446,0
446,0
446,0
446,0
2783,0
2783,0
2783,0
2783,0
2783,0
2783,0
2783,0
2783,0
2783,0
2783,0
2783,0
2783,0
2783,0
2783,0
2783,0
2783,0
2783,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
21,0
0,1
21,0
0,1
0,1
21,0
0,1
21,0
0,1
21,0
0,1
21,0
0,1
0,1
21,0
21,0
21,0
21,0
21,0
21,0
21,0
253,0
253,0
253,0
253,0
389,0
389,0
389,0
389,0
389,0
389,0
389,0
389,0
389,0
389,0
389,0
389,0
389,0
389,0
389,0
389,0
389,0
389,0
389,0
389,0
389,0
389,0
389,0
2844,0
2844,0
2844,0
2844,0
2844,0
2844,0
822,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
0,1
0,1
0,1
0,1
0,1
0,1
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
2121,0
2121,0
2121,0
2121,0
2121,0
2121,0
2121,0
2121,0
278,0
278,0
278,0
278,0
278,0
278,0
278,0
278,0
278,0
278,0
278,0
278,0
278,0
278,0
278,0
278,0
278,0
278,0
278,0
278,0
278,0
278,0
278,0
4,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
764,0
764,0
764,0
764,0
764,0
764,0
764,0
764,0
764,0
764,0
764,0
764,0
764,0
764,0
764,0
764,0
764,0
764,0
764,0
764,0
764,0
764,0
1316,0
1316,0
1316,0
1316,0
90,0
90,0
90,0
90,0
90,0
90,0
90,0
90,0
90,0
90,0
90,0
90,0
90,0
90,0
90,0
90,0
90,0
90,0
90,0
90,0
90,0
90,0
90,0
839,0
839,0
839,0
839,0
839,0
1542,0
1542,0
1542,0
1542,0
1636,0
1636,0
1636,0
1636,0
1636,0
1636,0
1636,0
1636,0
1636,0
1636,0
1636,0
1636,0
1636,0
1636,0
1636,0
1636,0
1636,0
1636,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
2175,0
2175,0
2175,0
2175,0
2175,0
2175,0
2175,0
2175,0
2175,0
2175,0
2175,0
2175,0
2175,0
2175,0
2175,0
2175,0
2175,0
2175,0
2175,0
2175,0
2175,0
2175,0
2175,0
2175,0
2175,0
2175,0
2175,0
689,0
689,0
689,0
689,0
689,0
689,0
689,0
689,0
689,0
689,0
689,0
689,0
689,0
689,0
689,0
689,0
689,0
689,0
689,0
689,0
689,0
689,0
689,0
689,0
689,0
689,0
689,0
689,0
689,0
689,0
689,0
689,0
689,0
689,0
689,0
689,0
689,0
607,0
607,0
607,0
1206,0
1206,0
1206,0
1206,0
1206,0
1932,0
1932,0
1932,0
1932,0
1932,0
1932,0
1932,0
1932,0
1932,0
1932,0
1932,0
1932,0
1932,0
1932,0
1932,0
1932,0
1932,0
1932,0
1932,0
1932,0
1932,0
1932,0
1932,0
1932,0
1932,0
1932,0
1932,0
1932,0
1932,0
1932,0
1932,0
0,1
1932,0
1932,0
1932,0
1932,0
1932,0
1932,0
1932,0
1932,0
1932,0
1932,0
1932,0
1932,0
1932,0
1932,0
1932,0
1932,0
1932,0
1932,0
1932,0
1932,0
1932,0
1932,0
1932,0
1932,0
1932,0
1932,0
1932,0
8,0
2855,0
2855,0
2855,0
2855,0
2855,0
2855,0
2855,0
2855,0
2855,0
2855,0
2855,0
2855,0
2855,0
2855,0
2855,0
2855,0
2855,0
3822,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1106,0
1106,0
1106,0
1183,0
1183,0
364,0
364,0
364,0
2798,0
2798,0
2798,0
0,1
2798,0
2798,0
2798,0
2798,0
2798,0
2798,0
2798,0
2798,0
2798,0
2798,0
2798,0
7,1
7,1
7,1
7,1
7,1
7,1
2798,0
2798,0
2798,0
2798,0
2798,0
2798,0
2798,0
2798,0
2798,0
2798,0
2798,0
2798,0
2798,0
2798,0
2798,0
2798,0
2798,0
2798,0
2798,0
2798,0
2798,0
542,0
1925,0
1925,0
1925,0
1925,0
1925,0
3367,0
3367,0
3367,0
3367,0
3367,0
3367,0
3367,0
3367,0
3367,0
3367,0
1313,0
1313,0
1313,0
1313,0
1313,0
1477,0
1477,0
1477,0
1477,0
1477,0
1226,0
1226,0
1226,0
1226,0
1226,0
1226,0
1226,0
1226,0
1226,0
1226,0
1226,0
1226,0
1226,0
1226,0
1226,0
1226,0
1226,0
1226,0
1226,0
1226,0
1226,0
1226,0
0,1
1226,0
1226,0
1226,0
1226,0
1226,0
50,0
50,0
50,0
50,0
50,0
50,0
50,0
50,0
50,0
50,0
50,0
50,0
50,0
50,0
50,0
50,0
668,0
668,0
668,0
668,0
668,0
668,0
668,0
1472,0
1472,0
1472,0
1472,0
1472,0
1472,0
1472,0
1472,0
1472,0
1472,0
1472,0
1472,0
1472,0
1472,0
1472,0
1472,0
1472,0
1472,0
1472,0
1472,0
1472,0
1472,0
1472,0
1472,0
1472,0
1472,0
1472,0
1472,0
1472,0
1472,0
1472,0
1472,0
1472,0
1472,0
1472,0
1472,0
1472,0
1472,0
1472,0
1472,0
1472,0
1472,0
1472,0
1472,0
1472,0
1472,0
1472,0
1472,0
1472,0
1472,0
1472,0
1472,0
1472,0
1472,0
0,1
468,0
233,0
233,0
233,0
233,0
233,0
233,0
233,0
2444,0
2444,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
628,0
258,0
258,0
258,0
258,0
0,0
0,0
0,0
0,0
0,0
1535,0
1535,0
1535,0
1535,0
1535,0
1535,0
1535,0
1535,0
1535,0
1535,0
1535,0
1535,0
1535,0
1535,0
1535,0
1535,0
1535,0
1535,0
1535,0
1535,0
1535,0
1133,0
3263,0
1531,0
1374,0
1374,0
1374,0
1374,0
1374,0
1374,0
1374,0
1374,0
1374,0
1374,0
1374,0
1374,0
1374,0
1374,0
1374,0
1374,0
1374,0
1374,0
1374,0
1374,0
1374,0
1374,0
1374,0
1374,0
1374,0
1374,0
1374,0
1374,0
1374,0
1374,0
1374,0
3150,0
3150,0
3150,0
3150,0
3150,0
6,0
6,0
1268,0
1268,0
1268,0
1268,0
1268,0
1268,0
1268,0
1268,0
1409,0
1409,0
1409,0
1409,0
1409,0
1409,0
1409,0
1409,0
1479,0
1479,0
1479,0
1479,0
1479,0
1479,0
1479,0
860,0
860,0
860,0
860,0
860,0
860,0
860,0
860,0
860,0
860,0
860,0
860,0
860,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1447,0
1563,0
1357,0
1357,0
3589,0
3589,0
3589,0
3589,0
3589,0
3589,0
3589,0
3589,0
3589,0
3589,0
3589,0
3589,0
3589,0
3589,0
3589,0
3589,0
3589,0
3589,0
3589,0
3589,0
3589,0
3589,0
3589,0
3589,0
3589,0
3589,0
3589,0
3589,0
3589,0
3589,0
3589,0
3589,0
3589,0
3589,0
3589,0
3589,0
3589,0
3589,0
3589,0
3589,0
3589,0
3589,0
3589,0
3589,0
3589,0
3589,0
3589,0
3589,0
3589,0
3589,0
3589,0
3009,0
3009,0
2905,0
2905,0
2905,0
2905,0
0,1
0,1
0,1
0,1
2905,0
2905,0
2905,0
0,1
2905,0
2905,0
2905,0
2905,0
2905,0
2905,0
2905,0
0,1
2905,0
2905,0
2905,0
2905,0
0,1
2905,0
2905,0
2905,0
2905,0
2905,0
2905,0
0,1
0,1
0,1
0,1
0,1
0,1
2905,0
2905,0
2905,0
2905,0
2905,0
2905,0
0,1
2905,0
2905,0
2905,0
2905,0
2905,0
2905,0
0,1
2905,0
0,1
2905,0
2905,0
2905,0
2905,0
2905,0
2905,0
2905,0
0,1
2905,0
2905,0
2905,0
2905,0
0,1
0,1
0,1
2905,0
0,1
0,1
2905,0
2905,0
2905,0
2905,0
2905,0
0,1
0,1
0,1
0,1
0,1
2905,0
2905,0
0,1
2905,0
2905,0
2905,0
2905,0
0,1
2905,0
2905,0
2905,0
2905,0
2905,0
2905,0
2905,0
2905,0
2905,0
2905,0
2905,0
2905,0
2905,0
2905,0
2905,0
2905,0
2905,0
2905,0
2905,0
2905,0
2905,0
2905,0
2905,0
2905,0
2905,0
2905,0
2905,0
2905,0
2905,0
2905,0
2905,0
2109,0
2109,0
2109,0
243,0
243,0
243,0
243,0
243,0
243,0
243,0
243,0
243,0
243,0
0,1
1766,0
1766,0
1766,0
1766,0
1766,0
