duration,event
638,0
638,0
638,0
638,0
467,0
0,1
1351,0
1351,0
1351,0
1351,0
1351,0
1351,0
1351,0
1351,0
1351,0
1351,0
1351,0
1351,0
1351,0
1351,0
1351,0
1351,0
1351,0
1351,0
1351,0
1351,0
1351,0
1351,0
1351,0
1351,0
1351,0
1351,0
1351,0
1351,0
1351,0
1351,0
1345,0
446,0
446,0
446,0
446,0
446,0
446,0
446,0
446,0
446,0
446,0
446,0
446,0
446,0
446,0
446,0
446,0
446,0
446,0
446,0
446,0
446,0
446,0
446,0
446,0
446,0
446,0
446,0
446,0
446,0
446,0
446,0
446,0
446,0
446,0
446,0
446,0
446,0
446,0
446,0
446,0
446,0
446,0
446,0
446,0
446,0
446,0
446,0
446,0
446,0
446,0
446,0
446,0
446,0
253,0
253,0
253,0
253,0
253,0
253,0
253,0
253,0
253,0
253,0
253,0
253,0
253,0
253,0
253,0
253,0
253,0
253,0
253,0
253,0
253,0
0,1
0,1
253,0
253,0
253,0
253,0
253,0
253,0
253,0
253,0
253,0
253,0
253,0
253,0
389,0
389,0
0,1
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
15,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
37,1
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
2318,0
764,0
764,0
764,0
764,0
764,0
764,0
764,0
764,0
764,0
764,0
764,0
764,0
764,0
764,0
764,0
0,1
90,0
90,0
90,0
90,0
90,0
90,0
90,0
90,0
90,0
839,0
839,0
1542,0
1542,0
1097,0
0,1
1097,0
1097,0
1097,0
1097,0
1097,0
1097,0
1097,0
1097,0
1097,0
0,1
1097,0
1097,0
1097,0
1097,0
1097,0
1097,0
1349,0
1349,0
1349,0
1349,0
1349,0
1349,0
1349,0
1349,0
1349,0
1349,0
1349,0
1349,0
1349,0
1349,0
1349,0
1349,0
1349,0
1349,0
1349,0
1349,0
1349,0
1349,0
1349,0
1349,0
1349,0
1349,0
1349,0
1349,0
1349,0
1349,0
1349,0
1349,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
1725,0
